,id,text,lemmas,pos
6600,409292905837506560,ты по скайпу не звонила скучаем,ты по скайп не звонить скучать,NPRO PREP NOUN PRCL VERB VERB
6601,409292907632263168,старость это когда ты узнаешь что о твоих программах про русский язык пишут диссертации,старость это когда ты узнать что о твой программа про русский язык писать диссертация,NOUN PRCL CONJ NPRO VERB CONJ PREP ADJF NOUN PREP ADJF NOUN VERB NOUN
6602,409293313653473280,очень хочу поехать в деревню там сейчас наверно так крутооо,очень хотеть поехать в деревня там сейчас наверно так крутооо,ADVB VERB INFN PREP NOUN ADVB ADVB CONJ CONJ NOUN
6603,409293360071856128,урал и газпром югра начали свою безтрансляционную игру в уфе,урал и газпром югра начать свой безтрансляционный игра в уфа,NOUN CONJ NOUN NOUN VERB ADJF ADJF NOUN PREP NOUN
6604,409293362425233408,а я вчера еще по телефону резко прекратила разговор и скинула трубку,а я вчера ещё по телефон резко прекратить разговор и скинуть трубка,CONJ NPRO ADVB PRCL PREP NOUN ADVB VERB NOUN CONJ VERB NOUN
6605,409293565844398081,а мне рано очень рано вставать,а я рано очень рано вставать,CONJ NPRO ADVB ADVB ADVB INFN
6606,409293566293180416,блин меня реально как сглазили с плечом коленом и лопаткой проблемы с не которыми неурядицы там тоже фигня шо за нахер,блин я реально как сглазить с плечо колено и лопатка проблема с не который неурядица там тоже фигня что за нахер,INTJ NPRO ADVB CONJ VERB PREP NOUN NOUN CONJ NOUN NOUN PREP PRCL ADJF NOUN ADVB PRCL NOUN NPRO PREP NOUN
6607,409293697319460864,скоро я составлю список перлов от т на первом месте будет бери топор руби харьков,скоро я составить список перл от так на первый место быть брать топор рубить харьков,ADVB NPRO VERB NOUN NOUN PREP ADVB PREP ADJF NOUN VERB VERB NOUN VERB NOUN
6608,409293699424583680,долбанная олимпиада по химии взрыв мозга просто кое как написали только приехали вот,долбать олимпиада по химия взрыв мозг просто кой как написать только приехать вот,PRTF NOUN PREP NOUN NOUN NOUN PRCL ADJF CONJ VERB ADVB VERB PRCL
6609,409293738427834368,ненавижу свои кудрявые как попало волосы,ненавидеть свой кудрявый как попасть волос,VERB ADJF ADJF CONJ VERB NOUN
6610,409293738704269313,фон не ставится,фон не ставиться,PRCL PRCL VERB
6611,409293781050347520,меня вообще так то эта новость растроила,я вообще так то этот новость растроить,NPRO ADVB CONJ CONJ ADJF NOUN VERB
6612,409293839996710913,ска по литературе кааак вы мне скажите как все я двоечница,ска по литература кааак вы я сказать как всё я двоечница,NOUN PREP NOUN NOUN NPRO NPRO VERB CONJ PRCL NPRO NOUN
6613,409293842962067456,какой за сегодня по счету раз или а легче так и не становится,какой за сегодня по счёт раз или а лёгкий так и не становиться,ADJF PREP ADVB PREP NOUN ADVB CONJ CONJ COMP CONJ CONJ PRCL VERB
